id,label,avg_acc,learning_success,forgetting,stability_gap,peak_drop,first_drop,last_drop,acc_auc_ratio_01_mean
0,Baseline,25.35,74.2,54.27777777777778,17.323777777777778,24.511111111111113,22.794444444444444,11.75,0.33257249338383976
1.0,lambda0.03_beta1.0,26.45,61.85,39.44444444444444,18.497555555555554,26.677777777777777,24.33888888888889,8.566666666666666,0.3122996470681245
4.0,lambda0.3_beta4.0,15.45,51.525,40.083333333333336,14.148666666666667,20.794444444444444,18.616666666666667,8.61111111111111,0.2143760911377403
4.0,lambda0.03_beta4.0,27.25,63.4,40.166666666666664,18.93244444444445,27.13888888888889,24.91111111111111,8.727777777777778,0.3149668031411987
8.0,lambda0.03_beta8.0,27.625,64.125,40.55555555555556,18.552444444444443,27.377777777777776,24.41111111111111,8.78888888888889,0.3163878052978063
16.0,lambda0.03_beta16.0,27.7,64.85,41.27777777777778,19.046444444444443,27.844444444444445,25.06111111111111,8.86111111111111,0.32037489828904514
16.0,lambda0.3_beta16.0,17.725,55.025,41.44444444444444,15.166222222222222,22.455555555555556,19.955555555555556,8.88888888888889,0.2231459522853962
