id,label,avg_acc,learning_success,forgetting,stability_gap,peak_drop,first_drop,last_drop,acc_auc_ratio_01_mean
0,Baseline,25.35,74.2,54.27777777777778,17.323777777777778,24.511111111111113,22.794444444444444,11.75,0.33257249338383976
0.03,0.03_const_backbone_only,26.075,72.975,52.111111111111114,18.10066666666667,26.1,23.816666666666666,11.222222222222221,0.3181163499396848
0.03,0.03_lr_full,25.8,73.7,53.22222222222222,18.00777777777778,25.894444444444446,23.694444444444443,11.455555555555556,0.3285302477788615
0.03,0.03_lr_backbone_only,26.075,73.825,53.05555555555556,17.412444444444443,25.211111111111112,22.91111111111111,11.377777777777778,0.3265412504146772
0.03,0.03_const_full,26.05,73.5,52.72222222222222,18.19355555555556,26.27777777777778,23.93888888888889,11.294444444444444,0.3189522553599998
0.3,0.3_const_backbone_only,16.4,66.125,55.25,15.305555555555555,22.711111111111112,20.13888888888889,11.855555555555556,0.21647627350957938
0.3,0.3_const_full,15.975,66.275,55.888888888888886,15.432222222222224,22.77777777777778,20.305555555555557,11.86111111111111,0.2137548655140927
0.3,0.3_lr_backbone_only,20.75,69.775,54.47222222222222,17.129555555555555,25.916666666666668,22.538888888888888,12.0,0.24868297713851234
0.3,0.3_lr_full,19.775,69.7,55.47222222222222,17.11688888888889,25.788888888888888,22.522222222222222,12.294444444444444,0.2458155711389487
